group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
2,Địa điểm,Mina bài 4,1,デパート nghĩa là gì?,depaato nghĩa là gì?,Chọn nghĩa tiếng Việt phù hợp.,ngân hàng,trung tâm thương mại,thư viện,bưu điện
2,Địa điểm,Mina bài 4,2,ぎんこう nghĩa là gì?,ginkou nghĩa là gì?,Chọn nghĩa tiếng Việt phù hợp.,ngân hàng,bưu điện,thư viện,bảo tàng mỹ thuật
2,Địa điểm,Mina bài 4,3,ゆうびんきょく nghĩa là gì?,yuubinkyoku nghĩa là gì?,Chọn nghĩa tiếng Việt phù hợp.,bưu điện,ngân hàng,thư viện,trung tâm thương mại
2,Địa điểm,Mina bài 4,4,としょかん nghĩa là gì?,toshokan nghĩa là gì?,Chọn nghĩa tiếng Việt phù hợp.,thư viện,bưu điện,ngân hàng,bảo tàng mỹ thuật
2,Địa điểm,Mina bài 4,5,びじゅつかん nghĩa là gì?,bijutsukan nghĩa là gì?,Chọn nghĩa tiếng Việt phù hợp.,bảo tàng mỹ thuật,thư viện,trung tâm thương mại,bưu điện
2,Địa điểm,Mina bài 4,6,デパートは 10じからです nghĩa là gì?,depaatowa juu-jikaradesu nghĩa là gì?,Chọn nghĩa tiếng Việt phù hợp.,Trung tâm thương mại từ 10 giờ,Ngân hàng đến 10 giờ,Thư viện nghỉ lúc 10 giờ,Bưu điện kết thúc lúc 10 giờ
2,Địa điểm,Mina bài 4,7,ぎんこうは 3じまでです nghĩa là gì?,ginkouwa san-jimadedesu nghĩa là gì?,Chọn nghĩa tiếng Việt phù hợp.,Ngân hàng đến 3 giờ,Ngân hàng từ 3 giờ,Ngân hàng nghỉ lúc 3 giờ sáng,Ngân hàng mở cửa ngày mai
2,Địa điểm,Mina bài 4,8,としょかんで べんきょうします nghĩa là gì?,toshokande benkyou shimasu nghĩa là gì?,Chọn nghĩa tiếng Việt phù hợp.,học ở thư viện,làm việc ở ngân hàng,ngủ ở nhà,nghỉ ở trung tâm thương mại
2,Địa điểm,Mina bài 4,9,ゆうびんきょくは どこですか nghĩa là gì?,yuubinkyokuwa dokodesu ka nghĩa là gì?,Chọn nghĩa tiếng Việt phù hợp.,Bưu điện ở đâu?,Ngân hàng ở đâu?,Thư viện ở đâu?,Trung tâm thương mại ở đâu?
2,Địa điểm,Mina bài 4,10,びじゅつかんは きょう やすみです nghĩa là gì?,bijutsukanwa kyou yasumidesu nghĩa là gì?,Chọn nghĩa tiếng Việt phù hợp.,Hôm nay bảo tàng mỹ thuật nghỉ,Hôm nay thư viện mở cửa,Ngày mai ngân hàng nghỉ,Hôm qua bưu điện nghỉ
