group_id,group_title,lesson,question_no,question_jp,romaji,meaning_vi,option_a,option_b,option_c,option_d
4,"Ôn tập từ vựng thường gặp","JLPT N5",1,"まいあさ ＿＿を のみます。","Maiasa ___ o nomimasu.","Mỗi sáng tôi uống trà.","おちゃ","おかし","にく","やさい"
4,"Ôn tập từ vựng thường gặp","JLPT N5",2,"あついですから ＿＿を のみます。","Atsui desu kara ___ o nomimasu.","Vì nóng nên tôi uống nước.","みず","にく","くつ","ぼうし"
4,"Ôn tập từ vựng thường gặp","JLPT N5",3,"＿＿を かぶります。","___ o kaburimasu.","Tôi đội mũ.","ぼうし","ズボン","コート","くつ"
4,"Ôn tập từ vựng thường gặp","JLPT N5",4,"あめですから ＿＿を もって いきます。","Ame desu kara ___ o motte ikimasu.","Vì trời mưa nên tôi mang ô đi.","かさ","ほん","めがね","てがみ"
4,"Ôn tập từ vựng thường gặp","JLPT N5",5,"＿＿で ごはんを つくります。","___ de gohan o tsukurimasu.","Tôi nấu cơm ở bếp.","だいどころ","げんかん","かいだん","こうえん"
4,"Ôn tập từ vựng thường gặp","JLPT N5",6,"＿＿で くつを ぬぎます。","___ de kutsu o nugimasu.","Tôi cởi giày ở lối vào.","げんかん","だいどころ","えき","きょうしつ"
4,"Ôn tập từ vựng thường gặp","JLPT N5",7,"この ふくには ＿＿が あります。","Kono fuku ni wa ___ ga arimasu.","Bộ quần áo này có túi.","ポケット","カレンダー","アパート","クラス"
4,"Ôn tập từ vựng thường gặp","JLPT N5",8,"この ほんは 100＿＿あります。","Kono hon wa hyaku ___ arimasu.","Quyển sách này có 100 trang.","ページ","メートル","グラム","クラス"
4,"Ôn tập từ vựng thường gặp","JLPT N5",9,"えきまで 500＿＿です。","Eki made go-hyaku ___ desu.","Đến ga là 500 mét.","メートル","ページ","グラム","かげつ"
4,"Ôn tập từ vựng thường gặp","JLPT N5",10,"この クラスに がくせいが 20にん います。","Kono kurasu ni gakusei ga nijuu-nin imasu.","Lớp này có 20 học sinh.","クラス","グラム","ページ","メートル"
